report_text,source_name
"tordeuses de la grappe -a la floraison surveiller le nombre de glomérules .
le seuil est atteint dans les parcelles habituellement très infestées de châteauneuf-du-pape. ailleurs,les niveaux sont plus faibles .",AA_TC-PACA_1983_016
arbres fruitiers,AA_TC-PACA_1983_016
a pépins,AA_TC-PACA_1983_016
"tavelures du pommier et du poirier -dans les parcelles où la maladie ne s'est pas manifestée cette année , on pourrra sus-. pendre la protection à partir de maintenant dans les régions situées jusqu'à 500 m. d'altitude et à partir du 18 juin dans les zones plus tardives .
dans les parcelles où des attaques sont observées, on renouvellera les traitements en fonction des pluies .",AA_TC-PACA_1983_016
"carpocapse des pommes et des poires -en situations précoce et moyenne, attention aux attaques souvent plus fortes en fin de vol (mi-juin) surtout en vergers habituellement atteints et portant une faible récolte .
au-dessus de 500 m., d'altitude, le premier traitement larvicide interviendra à partir des 10-11 juin en vergers les plus exposés .",AA_TC-PACA_1983_016
"tordeuse de la pelure (pandemis heparana) -uniquement dans les vergers ayant eu des dégâts ce printemps (pousses)ou en été 1982 (fruits) et surtout si aucun traitement n'a été effectué cette année, on interviendra dès réception avec méthomyl, également efficace sur pucerons et carpocapse .",AA_TC-PACA_1983_016
rugosite -il est rappelé que la période de sensibilité maximum à la rugosité sur pommes golden délicious cesse six semaines après la floraison .,AA_TC-PACA_1983_016
a_noyau,AA_TC-PACA_1983_016
"carpocapse des prunes -dans les vergers à prunes tardives et sensibles à ce ravageur, on renouvellera le traitement avant le 15 juin seulement dans les parcelles où des dégâts sont observés .",AA_TC-PACA_1983_016
"tordeuse orientale du pecher -une reprise des captures s'amorce dans la plupart des régions .pour la protection des fruits 3 traitements peuvent être nécessaires .ils s'effectueront 40 jours, 28 jours et 16 jours avant récolte, soit à 12 jours d'intervalle avec l'un des produits suivants (en grammes de matière active par hectolitre) :
jusqu'à 15 jours avant récolte : azinphos éthyl et méthyl = 40 (nombreuses spécialités), fénitrothion = 50 (nombreuses spécialités), méthidathion = 40 (ultracide), phosalone = 60 (azofène, zolone) .
jusqu'à 7 jours avant récolte : carbaryl = 120 (nombreuses spécialités), méthomyl = 62,5 (lannate), mévinphos = 50 (nombreuses spécialités) .
jusqu'à 5 jours avant récolte : dichlorvos = 120 (nombreuses spécialités) .
sans délai avant récolte : deltaméthrine = 1,75 (décis), fenvalérate = 7,50 (sumicidin) .
les produits utilisables à moins de 15 jours avant récolte devront être employés si l'on craint une attaque, entre le 16 ème jour et la cueillette .ce peut être le cas notamment des fruits récoltés avant le 1er juillet, si l'on a observé des dégâts sur pousses en première génération .",AA_TC-PACA_1983_016
"mouche de la cerise -appliquer et renouveler les traitements comme indiqué dans notre bulletin du 17 mai .
au-dessus de 500 m. d'altitude (zone la plus tardive) attendre un avis ultérieur .
en cas d'exportation aucune présence d'asticots n'est tolérée pour les cerises de bouche .
toutes especes fruitieres",AA_TC-PACA_1983_016
acariens - pucerons -surveiller leur présence et intervenir si nécessaire .,AA_TC-PACA_1983_016
"delai des traitements avant recolte -nous rappelons que l'usage des matières actives suivantes est interdit sur arbres fruitiers :
- à moins de 42 jours de la récolte : monocrotophos (azodrin, nuvacron) .
- à moins de 30 jours de la récolte : amitraze (maitac, tudy),azocyclotin (péropal), cyhexatin (mitacid, plictran),dialiphos (torak), diflubenzuron (dimilin),.vamidothion (kilval, sépaphid) .
- à moins de 21 jours de la récolte : acéphate (orthène), binapacryl (ambox), déméton-s-méthyl sulfone (gusathion ms), fenpropathrin (danitol) méthamidophos (tamaron, orthotox), ométhoate (folimate), oxydéméton méthyl (anthonox, métasystémox), phosphamidon (dimécron), pyrimicarbe (pirimor), propargite (omite) .
t ces produits sont à utiliser à la dose homologuée pour éviter tout résidu
les marchés ou avant les exportations par le service de la repression des fraudes
toute augmentation de la dose homologuée augmente également le délai de traitement avant récolte .",AA_TC-PACA_1983_016
cultures legumieres,AA_TC-PACA_1983_016
"teigne du poireau -le vol de première génération débute faiblement.
on effectuera un traitement à partir du 15 juin (cf bulletin n°8) .
- dans les parcelles de culture de poireaux porte-graines .
- dans les jeunes semis ou plantations situés dans des zones fortement contaminées .
dans les autres cas on attendra le vol de deuxième génération dour",AA_TC-PACA_1983_016
mouche de la carotte -vol nui .,AA_TC-PACA_1983_016
"mouche du chou sur navets -effectuer un nouveau traitement aux alentours du 10 juin.
ne pas traiter les navets récoltés avant le 25 juin.",AA_TC-PACA_1983_016
acariens sur aubergines -on observe fréquemment des pullulations importantes de ce ravageur. intervenir avec un acaricide spécifique mais éviter toute spécialité à base de dicofol .,AA_TC-PACA_1983_016
n° 139 avril 1972,AA_TC_Auvergne_Limousin_1972_009
"pesticides homologués ou en autorisation provisoire de vente au 1er janvier 1972utilisables contre les ennemis des cultures mentionnés ci-dessous
les pesticides homologues sont suivis de leur dose d'emploi exprimée, sauf indications contraires, en grammes de matière active par hectolitre d'eau. en ce qui concerne les poudrages, les doses sont indiquées, en grammes de matière active par hectare, pour les cultures annuelles seulement.
les pesticides en autorisation provisoire de vente sont précédés d'un astérisque.",AA_TC_Auvergne_Limousin_1972_009
a. - arbres fruitiers,AA_TC_Auvergne_Limousin_1972_009
"1. — ravageurs animauxanthonome du pommier :
lindane : 12 g
méthoxychlore : 100 g
anthonome du poirier :
lindane: : 12 g
méthoxychlore: 100 g
carpocapse des pommes et des poires :
arséniate de plomb : 80 g d'arsenic
azinphos éthyl et méthyl : 40 g
carbaryl: 75 g
* dialifor
diazinon : 30 g
diéthion : 100 g
diméthoate : 50 g
fénitrothion : 50 g
fenthion : 50 g
* formétanate
formothion : 50 g
malathion : 75 g
méthoxychlore : 125 g
méthidathion : 30 g
* ométhoate
parathion éthyl : 25 g
parathion méthyl : 30 g
phosalone : 60 g
phosmet : 50 g
phosphamidon : 40 g
tordeuse orientale du pêcher :
azinphos éthyl et méthyl : 40 g
carbaryl: 120 g
fénitrothion : 50 g
méthidathion : 40 g
mévinphos : 50 g
parathion éthyl et méthyl : 25 g
phosalone : 60 g
pucerons :
azinphos éthyl et méthyl : 40 g
bromophos : 50 g
carbophénothion : 45 g
* dialifor
diazinon: 25 g
diéthion: 100 g
diméthoate : 30 g
* dioxacarbe (puceron vert du pêcher)
endosulfan : 60 g
endothion : 50 g
fénitrothion : 50 g
fenthion : 75 g
formothion : 40 g
isolane : 10 g
lindane : 30 g
malathion : 75 g
méthidathion : 30 g
méthomyl : 50 g
mévinphos : 50 g
* monocrotophos (puceron vert du pommier)
naled : 100 g
nichlorfos: 50 g
nicotine: 150 g
ométhoate : 60 g
oxydéméton méthyl : 25 g
parathion éthyl : 20 g
parathion méthyl : 30 g
phosalone : 60 g
phosphamidon : 20 g
pirimicarb : 37,5 g
prothoate : 30 g
vamidothion : 50 g
acariens (1) : - }
esters phosphoriques de contact
azinphos éthyl et méthyl : 40 g
carbophénothion : 45 g
* dialifor
diazinon: 25 g
diéthion: 100 g
malathion: 75 g
méthidathion : 40 g
parathion éthyl : 25 g
parathion méthyl : 30 g
phenkapton : 30 g
phosalone : 60 g
prothoate : 30 g
esters phosphoriques systémiques
diméthoate : 30 g
formothion : 40 g
* ométhoate
oxydéméton méthyl : 25 g
vamidothion : 50 g
acaricides spécifiques
sulfones et sulfonates :
chlorbenside : 50 g
chlorofénizon : 50 g —
fénizon : 50 g
* propargil
tétradifon : 16 g
* tétrasul
composés chlorés
* bromopropylate
dicofol : 50 g
dérivé du benzène
binapacryl : 50 g
quinoxaline
chinométhionate : 12,5 g
thioquinox : 37,5 g
formamidine
* chlorphénamidine
divers 8
chlorfénéthol + chlorfensulfide :
37,5 g + 37,5 g
* chlorphénamidine + formétanate
dioxathion + fénizon : 25 g + 50 g
* fénazaflor (pommier seulement)
* hydroxyde de tricyclohexylétain
* mercaptodiméthur
mouche méditerranéenne des fruits :
diéthyldiphényldichloréthane : 175 g
diméthoate: 30 g
endothion : 50 g
fenthion : 50 g
formothion : 37,5 g
malathion: 100 g a
méthoxychlore : 250 ug
trichlorfon: 100 g
mouche de la cerise :
diazinon : 30 g
diméthoate : 30 g
endothion : 50 g
fenthion : 50 g
formothion :50 g
oléoparathions : 20 g
mouche de l'olive ;
diazinon: 30 g
diméthoate: 30 g
endothion : 50 g
* fenthion
formothion : 40 g
phosphamidon : 30 g",AA_TC_Auvergne_Limousin_1972_009
"2. — maladiestavelures:
bouillies bordelaise et bourguignonne, oxychlorure de cuivre, sulfate basique de cuivre, oxyde cuivreux : 250 g de cuivre métal (dose maximum)
bouillie sulfocalcique : dose homologuée pour chaque spécialité commerciale
* bénomyl
captafol: 100 g
captane : 150 g
carbatène: 200 g
dichlone: 50 g
dithianon: 50 g
doguadine : 70 g
folpel : 100 g
mancozèbe: 160 g
manèbe: 160 g
* méthylthiophanate
oxyquinoléate de cuivre : 80 g
propinèbe : 200 g
soufres micronisés : 600 g de soufre (dose max.)
thirame : 200 g
zinèbe: 200 g
zirame :180 g
association de zinèbe et de cuivre, association de zirame et de cuivre : doses homologuées pour chaque spécialité commerciale
oïdiums :
* benomyl
binapacryl : 50 g
bouillie sulfocalcique: dose homologuée pour chaque spécialité commerciale
chinométhionate: 7,5 g ;
dinocap : 25 g
drazoxolon : 40 g
soufres fluents en poudrage
soufres dispersés : 600 g de soufre pur (dose maximum)
soufres micronisés : 600 g de soufre pur (dose maximum)
cloque du pêcher :
bouillies bordelaise et bourguignonne, oxychlorure de cuivre, oxyde cuivreux, sulfate basique de cuivre : 500 g de cuivre métal
captafol : 120 g
captane : 250 g
ferbame : 175 g
thirame : 175 g
zirame : 175 g
association de zirame et de cuivre: dose homologuée pour chaque spécialité commerciale",AA_TC_Auvergne_Limousin_1972_009
"3. — traitement d'hiver des arbres fruitierscolorants nitrés : 600 g ! * i
* dinoterbe
huiles anthracéniques : 5 1 d huile réelle
huiles de pétrole: 2,5 1 à 3 1 d'huile réelle
huiles jaunes : 1,5 1 à 2 1 d'huile réelle + 100 à 150 g de dnoc
oléomalathion : 1 1 d'huile réelle + 300 g de malathion
oléoparathions : 1,25 1 d'huile réelle + 45 g de parathion
association d'huiles anthracéniques et de colorants nitrés, association d'huiles anthracéniques et d'huiles de pétrole, association d'huiles anthracéniques, d'huiles de pétrole et de colorants nitrés ' doses homologuées pour chaque spécialité commerciale
remarque: sur les arbres fruitiers à noyau, les doses d'emploi réduites de moitié anthracéniques et des huiles de pétrole doivent être",AA_TC_Auvergne_Limousin_1972_009
b. - vigne,AA_TC_Auvergne_Limousin_1972_009
"1 - ravageurs animauxtordeuses de la grappe :
100 à 120 g d'arsenic
arséniate de plomb 100 a 40 9
azinphos éthyl et méthyl : 40 g
bromophos. 50 9
carbaryl: 120 g
carbaryl : en poudrage
* dialifor
diazinon : 25 g
diazinon : en poudrage
* dichlorvos
fénitrothion : 50 g
malathion: 75 g
malathion : en poudrage
* méthomyl
méthidathion: 30 g
mévinphos : 50 g
* monocrotophos
parathion éthyl : 20 g
parathion méthyl : 30 g
parathion éthyl et méthyl. en poudrage
phosalone : 60 g
phosalone : en poudrage
acariens (1) :
esters phosphoriques de contact
azinphos éthyl et méthyl : 40 g
carbophénothion : 30 g
* dialifor
diazinon : 25 g
diéthion: 75 g
malathion: 75 g
méthidathion : 40 g
parathion éthyl : 25 g
parathion méthyl : 30 g
phenkapton : 20 g
phosalone : 60 g
phosalone : en poudrage
prothoate : 30 g
esters phosphoriques systémiques
diméthoate : 30 g
formothion : 40 g
* monocrotophos
* ométhoate
oxydéméton méthyl : 25 g
vamidothion : 50 g
acaricides spécifiques
sulfones et sulfonates
chlorbenside : 50 g
chlorofénizon : 50 g
fénizon : 50 g
* propargil
tétradifon :16 g
* tétrasul
composés chlorés
* bromopropylate
dicofol : 50 g
dicofol : en poudrage
quinoxaline
thioquinox : 37,5 g
formamidine
* chlorphénamidine
divers
dioxathion + fénizon : 25 g + 50 g
* hydroxyde de tricyclohexylétain
* mercaptodiméthur",AA_TC_Auvergne_Limousin_1972_009
