,_id,author_id,display_username,username,user_description,time,twt_id,text,tag,crop_tags,Observation
89,60f00845bd62ed8c4e415d9e,1.0177699246584177e+18,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-28T09:08:08.000Z,1265932862404132864,"La pyrale, principal ravageur du maïs: Lutte préventive https://t.co/2EwzvDM9aQ via #Maïs #Pyrale_du_maïs #Conseil_agronomiques #Ravageurs SOURCE: fiches.arvalis-infos",pyrale,['maïs'],0
90,60f00845bd62ed8c4e415dac,4876280451.0,UNTERNAHRER VERONIQU,unterv,Directrice Communication Groupe Oxyane,2020-05-28T06:44:47.000Z,1265896784544620545,"Aujourd’hui, sur l’exploitation de Stéphane, mise en place des trichogrammes qui permettent de lutter, naturellement, contre la pyrale du maïs https://t.co/HGU44Uc4KI",pyrale,['maïs'],1
92,60f00845bd62ed8c4e415db1,1.0177699246584177e+18,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-27T15:34:34.000Z,1265667722966380544,Les dégâts que peuvent causer les pyrales sur les cultures de maïs https://t.co/dK3XyJ87Z7 via #Maïs #Pyrale_du_maïs #Ravageurs SOURCE: fiches.arvalis-infos,pyrale,['maïs'],0
93,60f00845bd62ed8c4e415dba,1.0177699246584177e+18,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-27T12:07:18.000Z,1265615559628070912,Cycle de développement de la pyrale du maïs https://t.co/prz8VddrGV via #Maïs #Pyrale_du_maïs #Ravageurs SOURCE: fiches.arvalis-infos,pyrale,['maïs'],0
94,60f00845bd62ed8c4e415dbd,1.0177699246584177e+18,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-27T09:15:24.000Z,1265572303011790848,"La pyrale, principal ravageur du maïs, est présente dans les cultures https://t.co/oxbf79DuPi via #Maïs #Pyrale_du_maïs #Ravageurs SOURCE: fiches.arvalis-infos",pyrale,['maïs'],0
96,60f00845bd62ed8c4e415dc6,1.1931322144495084e+18,Marie / La boîte à curiosités,curiosiboite,"🌱Sciences curieuses, art et nature ! Chaine YT : La boîte à curiosités 👉 https://t.co/mwzeICq53y",2020-05-26T22:16:23.000Z,1265406455349415936,"Et si on parle de la pyrale du maïs, je lis qu’elle mesure 25mm à 35mm. Celui d’hier faisait 50 voire 55.",pyrale,['maïs'],1
97,60f00845bd62ed8c4e415dcf,1.0482315456922132e+18,Réussir Bovins Viande,BovinsViande,,2020-05-26T12:55:33.000Z,1265265315287429125,Ravageur du maïs : trois moyens de lutte contre la pyrale https://t.co/qVClBGYyXz https://t.co/75HbNKgpin,pyrale,['maïs'],0
98,60f00845bd62ed8c4e415de2,7.232643583237652e+17,Emeric Courbet,EmericCa70,Chambre Agriculture 70,2020-05-25T16:49:33.000Z,1264961816188329992,"Avec vol de #pyrale et dépôt de #ponte extrêmement précoce (du jamais vu !), je confirme depuis 2 ans la présence de #pyrales #plurivoltines en #FrancheComte #Hautesaone. Les conséquences du #réchauffement climatique sont flagrantes pour ce ravageur. #maïs https://t.co/yvCnvto4e6",pyrale,['maïs'],1
101,60f00845bd62ed8c4e415df0,7.756935544170127e+17,maxime touzaint,maxime_touzaint,Responsable appro et animation commerciale coopérative Sèvre et Belle🌽🌻🚜  ancien @Groupe_ESA,2020-05-25T07:15:05.000Z,1264817248562266113,Les dégâts de #pyrales ne se limitent pas au Sud et ses conséquences sont significatives en #grain ET en #fourrage Méfiance car l'année est favorable et précoce Les conditions actuelles ne font que renforcer le risque Alors on protège son #maïs https://t.co/5laGma6YBp,pyrale,"['maïs', 'culture fourragère', 'céréale fourragère']",1
102,60f00845bd62ed8c4e415df9,862194355.0,Christian Dionne,Ch_Dionne,"Producteur agricole (maïs, soya, céréale) ~ Fier papa de 4 enfants ~ Je fais aussi des podcasts sur le monde agricole!",2020-05-22T09:13:16.000Z,1263759824942182400,C’est du maïs BT. Les grains bleus est le maïs non BT qui servent de refugent pour la pyrale du maïs,pyrale,['maïs'],0
103,60f00845bd62ed8c4e415dfa,862194355.0,Christian Dionne,Ch_Dionne,"Producteur agricole (maïs, soya, céréale) ~ Fier papa de 4 enfants ~ Je fais aussi des podcasts sur le monde agricole!",2020-05-22T09:12:05.000Z,1263759527804932096,C’est du maïs BT. Les grains bleus est du maïs non BT qui servent de refuge pour la pyrale du maïs,pyrale,['maïs'],0
104,60f00845bd62ed8c4e415e02,492112419.0,AGRI72,AGRI_72,Toute l'information agricole sarthoise au service des agriculteurs 👨‍🌾 @reussir #journal #agriculture #Sarthe,2020-05-20T16:55:27.000Z,1263151360276680706,"A la Une de votre prochain numéro, un dossier #bio, les consultations publiques #ZNT et arrêté cadre sur l'eau , de nouveaux présidents pour AsCefiga et , des conseils contre la pyrale du maïs et l'annulation de #FoireduMans... https://t.co/NhOMomvZOI",pyrale,['maïs'],0
105,60f00845bd62ed8c4e415e06,1.2066082982392463e+18,aladin.farm,AladinFarm,"🔍Solution digitale📲d'achats de biens et services, co-créée par les coopératives pour leurs #agriculteurs, et en réponse aux transformations du monde agricole",2020-05-20T10:59:59.000Z,1263061904144183296,"Trichogrammes et insecticides dispo sur ‼ Maïs fourrage Le risque pyrale est présent, ne relâchez pas la vigilance ! https://t.co/2qlf7UZL8Y par #trichogrammes #pyrale #maïs",pyrale,"['maïs', 'maïs fourrage', 'culture fourragère', 'céréale fourragère', 'maïs céréale']",1
106,60f00845bd62ed8c4e415e0b,361871925.0,Web-agri.fr,WebagriFR,Le quotidien de l’#éleveur #bovin👨‍🌾👩‍🌾🐮🌿🚜 #élevage #agriculture #éleveurs #lait #viande #CeuxQuiFontLeLait #CeuxQuiFontLaViande #FrAgTw https://t.co/rjHTuSGLJa,2020-05-19T12:23:04.000Z,1262720425743638528,"[Maïs fourrage] Le risque pyrale est présent, ne relâchez pas la vigilance ! https://t.co/rWP5RhkMJR https://t.co/OY2I6li96T",pyrale,"['maïs', 'maïs fourrage', 'culture fourragère', 'céréale fourragère', 'maïs céréale']",1
107,60f00845bd62ed8c4e415e28,7.126705326390067e+17,COPEEKS,COPEEKS_SAS,Solutions connectées collaboratives pour l'agriculture de précision [Connected collaborative precision farming end-to-end solutions],2020-05-15T08:13:53.000Z,1261208165246472192,"Maïs : La pyrale, un ravageur à prendre au sérieux ! À distance, le piège connecté PEEK vous permet de détecter l’apparition du ravageur et vous permet d’agir au bon moment. Utilisez-vous des pièges pour détecter les vols de ravageurs ? https://t.co/lrPRZMb5vY https://t.co/hl69paAkeo",pyrale,['maïs'],0
110,60f00845bd62ed8c4e415e3f,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2020-05-14T07:13:33.000Z,1260830594352758785,A ma connaissance le trichogramme s attaque à la pyrale du #maïs uniquement.,pyrale,['maïs'],0
111,60f00845bd62ed8c4e415e52,1.0449597349384356e+18,Serge Parise,SergeParise,,2020-05-12T12:44:28.000Z,1260189098037428225,Et sa marche qu'avec la pyrale du maïs ou pour tous le reste.? Et ensuite elle deviennent quoi ces guêpes microscopique.? Je sais ça fait beaucoup de question Mais je suis curieux,pyrale,['maïs'],0
112,60f00845bd62ed8c4e415e57,712341774.0,Steph RJ,stephjegu,"Soutien l'agriculture et ses producteurs, au boulot comme à la maison, entre Dordogne et Lot-et-Garonne
#FrAgTw",2020-05-12T07:51:22.000Z,1260115335170187264,"Connaissez vous les #trichogrammes? ces guêpes microscopiques pondent dans les oeufs de pyrale, qui fait chaque année de sacrés dégâts. Avec + de 120000ha protégés ainsi chaque année, le #maïs applique à très grande échelle le #biocontrôle. Et c'est le moment des les commander! https://t.co/quqA2OCxqn",pyrale,['maïs'],0
113,60f00845bd62ed8c4e415f28,7.811293737642476e+17,Bioline #bioControle 🐝🐞🕷,Bioline_AS,👉 produit & commercialise micro/macro organismes #biocontrole pr lutter #naturellement contre #insectes ravageurs des cultures 🇪🇸🇺🇸🇬🇧 #3VA,2020-04-20T08:05:20.000Z,1252146318002270208,"#Pyrale du maïs : les semis sont bien avancés dans de nombreuses régions, il est temps de réfléchir au programme de protection : votre solution de référence depuis + de 30 ans, naturelle et efficace, c'est #TrichotopMax + d'info https://t.co/ofVo2DXoi6 https://t.co/WTEsplj68g",pyrale,['maïs'],1
114,60f00848bd62ed8c4e416159,1.0010278455510016e+18,Emiliengv_FMC,Emiliengv_FMC,🌱🌍 Soyons les acteurs d’une #AgricultureDurable et source d'innovations 😎📱 Responsable communication France @fmcagro #FrAgTw #EcoDeveloppement 🤩 @isaralyon,2020-04-10T16:37:33.000Z,1248651342203236352,Code rouge pour vos #maïs les foreurs #Pyrale et #Sésamie sont bien présents ‼ Mais comment suivre les vols de ces ravageurs pour bien les connaître et positionner au mieux les moyens de lutte On vous dit tout en 3 épisodes #ComPositive #Agriculture https://t.co/oPlpzWd2AA,pyrale,['maïs'],1
115,60f00848bd62ed8c4e41615e,364237669.0,Agroscope,agroscope,"Agrarforschung für die Schweiz
Recherche agricole pour la Suisse
Ricerca agricola per la Svizzera
Agricultural research for Switzerland",2020-04-09T14:33:27.000Z,1248257723151659009,"Deux races de #pyrale menacent la culture de #maïs en #Suisse : l’une, connue sur l’ensemble du territoire de production de maïs, se reproduit et vole une fois par an, l’autre deux fois. Sur la côte valdo-genevoise, on trouve ces deux races. https://t.co/QNOr44PSWt https://t.co/twNIbvdmqJ",pyrale,['maïs'],0
117,60f00848bd62ed8c4e4161d9,1.220547607447122e+18,Marcaurel,Marcaur41857910,"un mefiant qui se mefie des mefiants,pas vraiment de camps.N aime pas la fausse ecologie citadines hors sol, ruralite et saucisson.",2020-02-29T20:48:27.000Z,1233856582213079040,Il se traite 130 000 ha par ans en trichogrammes maïs contre la pyrale. Le fait que tu ne les connaissent pas n est pas scientifiquement la preuve qu il n existent pas.,pyrale,['maïs'],0
118,60f00848bd62ed8c4e4161da,1.1537802963173294e+18,Julien Gascon,gascon_julien,"🐄🐮
Gascon, cap é tot

#ceuxquifontlelait",2020-02-29T20:34:27.000Z,1233853059203293186,"Je cultive environ 90ha de maïs, et la lutte contre la pyrale est uniquement avec les trichogrammes.0 chimie sur la pyrale.",pyrale,['maïs'],0
119,60f00848bd62ed8c4e4161eb,7.134669766985605e+17,julien_54 🌾🌽🚜🏍,BADURAUX_j,#agriculteur #lorrain qui recherche des solutions d'avenir innovantes pour produire PLUS et MIEUX avec MOINS #ferme #familiale @agilemc2 #agripapa 2x #teamPCV,2020-02-28T10:16:13.000Z,1233335086399008768,nous sommes les premiers à vouloir réduire les produits #phytosanitaires mais il nous faut des alternatives crédibles !! moi aussi j’utilise le #biocontrôle pour protéger mes #maïs contre la #pyrale #biodiversité #produireplusetmieuxavecmoins https://t.co/Zv3ipcFdqW https://t.co/vHOBlKRN1N,pyrale,['maïs'],0
120,60f00848bd62ed8c4e4161f3,2839529788.0,Thomas Marko & Associés,TMA_team,Conseil en stratégie de communication et relations publics (une agence de @venisegroup) // contact@tmarkoagency.com,2020-02-25T13:03:47.000Z,1232290094347935744,"#SIA2020 - Hier sur le #AgeniumDronesSolutions présentait ses #drones sur le stand pour lutter contre la #pyrale, le principal ravageur du #maïs #écologie #innovation #technologie https://t.co/uM8O3UeN2I",pyrale,['maïs'],0
121,60f00848bd62ed8c4e416219,1.0532024523994849e+18,Godin Stéphanie,GodinStephanie_,,2020-02-18T13:04:42.000Z,1229753605823094784,Même dans les Hauts de France l’un des principaux ravageurs du maïs (après le sanglier ) passe l’hiver au chaud #pyrale du maïs https://t.co/rya37EqDzh,pyrale,['maïs'],1
122,60f00848bd62ed8c4e41621b,9.767705901944463e+17,@EmilieH_FMC,emilieH_FMC,Resp Tech Mark FMC #AgriculturePositive😊👩‍🌾🦹‍♀️. En savoir + sur les insectes avec #MardiInsecte 🪳🪰🦗🕷🐞🐝🦋🦟🪲 Mes tweets n’engagent que moi @fmcagro,2020-02-18T06:52:12.000Z,1229659866664521728,"#mardiinsecte foreur maïs. Pyrale ou sesamie ou les 2 à la fois, en tout cas même combat . Il n’est jamais trop tard pour détruire leur refuge avant que les deviennent chrysalides puis . Ce sont leurs qui donneront naissance aux destructrices de rendement. https://t.co/6gK4H9NZK4",pyrale,['maïs'],0
123,60f00848bd62ed8c4e41621e,9.105221713777992e+17,NordCéréales,NordCereales,Nord Céréales 3e silo portuaire de France avec 3 millions de tonnes de #céréales exportées. #performance #technicité des installations de chargement de bateaux,2020-02-17T09:10:41.000Z,1229332327765086209,"En #Espagne : Production de #Maïs #transgénique résistant contre la #pyrale : Quelles seraient les risques #agricoles, #environnementaux et #sanitaires d’une telle alternative? #OGM #cerealchallenge #Europa https://t.co/VvBtRV70Zv",pyrale,['maïs'],0
124,60f00848bd62ed8c4e416234,3031925218.0,Tanguy Lozac'h,tgylzh,Agronome 🌽🌱| Chef de marché semence (maïs/soya) chez William Houde Ltée (groupe Roullier) | Tweets perso,2020-02-09T15:51:51.000Z,1226534180290531334,"Les maïs actuels ont des protections contre tout ce qui vole (pyrale, ver de l’épi, noctuelles) ou mange les racines (chrysomèles). Un vrai soulagement pour les agri et une baisse drastique des pulvérisations d’insecticides.",pyrale,['maïs'],0
125,60f00848bd62ed8c4e416235,3031925218.0,Tanguy Lozac'h,tgylzh,Agronome 🌽🌱| Chef de marché semence (maïs/soya) chez William Houde Ltée (groupe Roullier) | Tweets perso,2020-02-09T15:43:02.000Z,1226531962707419136,En attendant grâce au Bt je n’ai jamais vu de pyrale dans un champ de maïs grain de toute ma vie.,pyrale,"['attier', 'maïs', 'maïs grain']",0
126,60f00848bd62ed8c4e416238,4149223693.0,Kopecz,Kopecz93,"Ingénieur, athée anticlérical, écolo donc pro nucléaire, anti bio et pro OGMs. #NoFakeScience",2020-02-08T14:53:13.000Z,1226157038931206144,"Le maïs génétiquement modifié MON 810 est capable de produire une toxine insecticide qui protège les cultures des attaques de pyrale ou de sésamie, deux chenilles qui s'en prennent aux plants de maïs. Ces OGMs permettent donc de lutter contre des nuisibles.",pyrale,['maïs'],0
127,60f00848bd62ed8c4e41623a,1.1389223959752049e+18,Laurent Arnaud,Laurent48572896,"#éleveur_de_vaches laitières, #Sunlait (aplbg), #fdpl52, #gds52",2020-02-08T09:48:00.000Z,1226080229397073920,"Un cutter, ça suffirait pour trouver une pyrale dans la canne de maïs?",pyrale,['maïs'],0
128,60f00848bd62ed8c4e416244,887260153.0,DESANGES Marc-André,marcandredesang,Photographe,2020-02-01T23:07:17.000Z,1223744659291365380,Je sais que c’est pas votre truc mais vous devriez regarder l’approche catho de l’écologie. Rien à voir avec ceux dont vous parlez. Exemple En Afrique financement et mise en œuvre de recherche agro bio contre pyrale du maïs avec succès,pyrale,['maïs'],0
129,60f00848bd62ed8c4e41624f,4073843745.0,Dominique Luherne,Dominiqueluhern,#agronomie #TCS adhérent #BASE 56.   @FDSEA56 @FopProducteurs #FrAgTw,2020-01-27T23:21:08.000Z,1221936204217712646,"2)le problème il faut continuer la recherche, on sait déjà par exemple que pour le maïs résistant à la pyrale il y a une baisse d'efficacité. Seulement entre ça et pulvériser un insecticide ! Mais bon en France nous n'avons pas ce choix et bientôt rien du tout",pyrale,['maïs'],0
130,60f00848bd62ed8c4e4162a2,3110576680.0,aatea #jesuisvacciné,29aatea,énervé et choqué après avoir lu faucheur de science anti #ogm qui a écrit rien à cirer + muco + lipase dans même phrase. ils méprisent la souffrance des autres,2019-12-05T12:36:20.000Z,1202567377851994113,"culture de #maïs #ogm dans une ferme au Philippines L'agriculteur n'utilise jamais d'insecticide pour la pyrale du maïs, le rendement agricole est passé de 9 à 12 tonnes / hectare. Cultive le riz, les légumes et les légumineuses en rotation. regardez la réalité au lieu de l'intox",pyrale,"['culture légumière', 'maïs', 'riz', 'protéagineux']",0
131,60f00848bd62ed8c4e4162a3,1175154974.0,Jojoy,joypettini,Agriculteur en quête de vision pour l'avenir de sa profession...,2019-12-05T09:52:53.000Z,1202526244719484930,À mon avis vous confondez avec le maïs BT résistant aux insectes et notamment la pyrale... le gène intégré à l’ADN de ces maïs sont ceux d’une autre plante naturellement résistante de la même famille que le maïs...,pyrale,"['maïs', 'millet']",0
132,60f00848bd62ed8c4e4162ab,3779423955.0,Christophe PARANT,jardinsdebreau,🇫🇷French Farmer #wheat #corn🌽 #barley #durum #sugarbeet #potatoes🥔 #vegetables🥕🥦🍓 🇪🇺🇺🇦🇺🇸,2019-12-03T08:10:05.000Z,1201775598030532609,"Traitement par drone, autorisé en Ukraine, 10 à 15 $ par hectare, utilisé sur maïs contre la pyrale par exemple https://t.co/Y7mmMVY3WU",pyrale,['maïs'],0
135,60f00848bd62ed8c4e4162ba,2337119767.0,guy-noël verdot,gn21guynoel,"Pour une agriculture durable, innovante  et nourricière #numérique  #agroécologie #RaceBrune #lait #agronomie  #autonomie #NoTill #ACS",2019-11-20T17:24:28.000Z,1197204071075209224,"En maïs ensilage, c'est zéro fongi et insecticides...éventuellement phéromones contre pyrale ! https://t.co/NwwdcpD3Qp",pyrale,"['fourrage annuel', 'maïs', 'maïs fourrage']",0
136,60f00848bd62ed8c4e4162bd,127478610.0,GTP,GTPassion_,,2019-11-15T19:08:01.000Z,1195418191729766401,#Maïs Le fabricant a mis au point un cueilleur à maïs avec broyeur à chaume intégré basé sur la méthode Rota Disk ! Il est a découvrir ici https://t.co/stWRoWLH00,pyrale,['maïs'],0
137,60f00848bd62ed8c4e4162c0,7.134669766985605e+17,julien_54 🌾🌽🚜🏍,BADURAUX_j,#agriculteur #lorrain qui recherche des solutions d'avenir innovantes pour produire PLUS et MIEUX avec MOINS #ferme #familiale @agilemc2 #agripapa 2x #teamPCV,2019-11-15T06:46:38.000Z,1195231617406529536,petite « correction » je lutte CONTRE la pyrale du maïs AVEC les trichogrammes,pyrale,['maïs'],0
